PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
92,5.35135e+08,535135,-0.265451,-74.0241,57.5882
93,5.35143e+08,535143,-0.255416,-74.0271,57.5741
94,5.35151e+08,535151,-0.25074,-74.0277,57.5697
95,5.3516e+08,535160,-0.243166,-74.0307,57.5571
96,5.35168e+08,535168,-0.237922,-74.0312,57.5532
97,5.35176e+08,535176,-0.229465,-74.0341,57.5395
98,5.35185e+08,535185,-0.226522,-74.035,57.5358
99,5.35193e+08,535193,-0.21708,-74.0378,57.5217
100,5.35201e+08,535201,-0.208663,-74.0386,57.5117
101,5.3521e+08,535210,-0.197493,-74.0423,57.4963
102,5.35218e+08,535218,-0.192848,-74.0422,57.4888
103,5.35226e+08,535226,-0.181891,-74.0455,57.4735
104,5.35235e+08,535235,-0.179356,-74.0461,57.4696
105,5.35243e+08,535243,-0.168502,-74.049,57.4544
106,5.35251e+08,535251,-0.16403,-74.0498,57.4491
107,5.3526e+08,535260,-0.153026,-74.0526,57.4347
108,5.35268e+08,535268,-0.149116,-74.0538,57.4308
109,5.35276e+08,535276,-0.137361,-74.0558,57.4144
110,5.35285e+08,535285,-0.132423,-74.0562,57.4068
111,5.35293e+08,535293,-0.122743,-74.0592,57.3927
112,5.35301e+08,535301,-0.121892,-74.0603,57.3898
113,5.3531e+08,535310,-0.110079,-74.0631,57.3741
114,5.35318e+08,535318,-0.10733,-74.0649,57.3693
115,5.35326e+08,535326,-0.0981637,-74.0683,57.3568
116,5.35335e+08,535335,-0.094065,-74.0695,57.3518
117,5.35343e+08,535343,-0.0816107,-74.0721,57.3354
118,5.35351e+08,535351,-0.0790574,-74.073,57.3332
119,5.3536e+08,535360,-0.0678902,-74.0766,57.3179
120,5.35368e+08,535368,-0.0635871,-74.0775,57.3136
121,5.35376e+08,535376,-0.0534702,-74.0805,57.2992
122,5.35385e+08,535385,-0.0526382,-74.0813,57.297
123,5.35393e+08,535393,-0.039976,-74.0841,57.2808
124,5.35401e+08,535401,-0.035266,-74.0859,57.2752
125,5.3541e+08,535410,-0.0241864,-74.0894,57.26
126,5.35418e+08,535418,-0.0225635,-74.0914,57.256
127,5.35426e+08,535426,-0.0153028,-74.0946,57.2442
128,5.35435e+08,535435,-0.0115903,-74.0961,57.2379
129,5.35443e+08,535443,0.000473682,-74.0995,57.2216
130,5.35451e+08,535451,0.00291073,-74.1,57.2195
131,5.3546e+08,535460,0.0129225,-74.1024,57.2056
132,5.35468e+08,535468,0.0169257,-74.1033,57.2017
133,5.35476e+08,535476,0.0304409,-74.1065,57.1848
134,5.35485e+08,535485,0.0349026,-74.1082,57.1797
135,5.35493e+08,535493,0.0464748,-74.1119,57.1648
136,5.35501e+08,535501,0.0476763,-74.1132,57.1627
137,5.3551e+08,535510,0.0572169,-74.1158,57.1498
138,5.35518e+08,535518,0.0622236,-74.1166,57.1432
139,5.35526e+08,535526,0.0735063,-74.1185,57.1285
140,5.35535e+08,535535,0.0761853,-74.119,57.1263
141,5.35543e+08,535543,0.0865778,-74.1207,57.112
142,5.35551e+08,535551,0.0879313,-74.1217,57.1106
143,5.3556e+08,535560,0.101225,-74.1238,57.0932
144,5.35568e+08,535568,0.10278,-74.1248,57.0919
145,5.35576e+08,535576,0.110039,-74.1284,57.0801
146,5.35585e+08,535585,0.111346,-74.1287,57.0767
147,5.35593e+08,535593,0.120664,-74.1315,57.0634
148,5.35601e+08,535601,0.122569,-74.1315,57.0602
149,5.3561e+08,535610,0.13336,-74.1346,57.0456
150,5.35618e+08,535618,0.135524,-74.1349,57.0411
151,5.35626e+08,535626,0.143949,-74.1376,57.0278
152,5.35635e+08,535635,0.145721,-74.1388,57.0252
153,5.35643e+08,535643,0.154696,-74.1418,57.0116
154,5.35651e+08,535651,0.156661,-74.1421,57.0101
155,5.3566e+08,535660,0.168273,-74.1446,56.9938
156,5.35668e+08,535668,0.168919,-74.1467,56.9939
157,5.35676e+08,535676,0.183272,-74.1495,56.9764
158,5.35685e+08,535685,0.18577,-74.1503,56.9739
159,5.35693e+08,535693,0.195727,-74.1527,56.9597
160,5.35701e+08,535701,0.197466,-74.1528,56.9578
161,5.3571e+08,535710,0.20777,-74.1552,56.9428
162,5.35718e+08,535718,0.212075,-74.1552,56.9378
163,5.35726e+08,535726,0.221238,-74.1581,56.9247
164,5.35735e+08,535735,0.223183,-74.16,56.9227
165,5.35743e+08,535743,0.235621,-74.1626,56.9053
166,5.35751e+08,535751,0.24146,-74.1631,56.8995
167,5.3576e+08,535760,0.252416,-74.1659,56.885
168,5.35768e+08,535768,0.251372,-74.1664,56.8864
169,5.35776e+08,535776,0.263265,-74.1696,56.8708
170,5.35785e+08,535785,0.263723,-74.1696,56.8704
171,5.35793e+08,535793,0.274048,-74.1731,56.8559
172,5.35801e+08,535801,0.275269,-74.1728,56.8541
173,5.3581e+08,535810,0.287162,-74.1755,56.8395
174,5.35818e+08,535818,0.289178,-74.1766,56.8365
175,5.35826e+08,535826,0.297479,-74.1791,56.8242
176,5.35835e+08,535835,0.297615,-74.1787,56.8249
177,5.35843e+08,535843,0.30555,-74.1816,56.8123
178,5.35851e+08,535851,0.306195,-74.182,56.812
179,5.3586e+08,535860,0.315427,-74.1857,56.7985
180,5.35868e+08,535868,0.316722,-74.1873,56.7986
181,5.35876e+08,535876,0.328122,-74.1904,56.7843
182,5.35885e+08,535885,0.329465,-74.1905,56.7837
183,5.35893e+08,535893,0.338331,-74.1931,56.7712
184,5.35901e+08,535901,0.341306,-74.1939,56.768
185,5.3591e+08,535910,0.35073,-74.1962,56.7549
186,5.35918e+08,535918,0.353163,-74.1969,56.7522
187,5.35926e+08,535926,0.367891,-74.1999,56.7337
188,5.35935e+08,535935,0.366812,-74.201,56.7348
189,5.35943e+08,535943,0.375669,-74.204,56.722
190,5.35951e+08,535951,0.380558,-74.2035,56.7187
191,5.3596e+08,535960,0.392797,-74.2062,56.7025
192,5.35968e+08,535968,0.390832,-74.2063,56.7062
193,5.35976e+08,535976,0.399602,-74.2086,56.6929
194,5.35985e+08,535985,0.399943,-74.2095,56.6927
195,5.35993e+08,535993,0.411649,-74.2128,56.6781
196,5.36001e+08,536001,0.411404,-74.2132,56.6778
197,5.3601e+08,536010,0.42216,-74.2163,56.6622
198,5.36018e+08,536018,0.420115,-74.2157,56.6643
199,5.36026e+08,536026,0.428983,-74.2179,56.6516
200,5.36035e+08,536035,0.428545,-74.2187,56.6541
201,5.36043e+08,536043,0.435119,-74.2222,56.6443
202,5.36051e+08,536051,0.434756,-74.2222,56.646
203,5.3606e+08,536060,0.444638,-74.2251,56.633
204,5.36068e+08,536068,0.4419,-74.2256,56.6379
205,5.36076e+08,536076,0.448682,-74.2281,56.628
206,5.36085e+08,536085,0.444478,-74.2276,56.6332
207,5.36093e+08,536093,0.45491,-74.2299,56.6194
208,5.36101e+08,536101,0.452194,-74.2298,56.6223
209,5.3611e+08,536110,0.461051,-74.2331,56.6091
210,5.36118e+08,536118,0.461522,-74.2331,56.6083
211,5.36126e+08,536126,0.472113,-74.2355,56.5946
212,5.36135e+08,536135,0.472374,-74.2359,56.5958
213,5.36143e+08,536143,0.48383,-74.2387,56.5813
214,5.36151e+08,536151,0.482768,-74.2383,56.5835
215,5.3616e+08,536160,0.492539,-74.2406,56.5698
216,5.36168e+08,536168,0.492357,-74.2409,56.5716
217,5.36176e+08,536176,0.503598,-74.2431,56.5572
218,5.36185e+08,536185,0.503819,-74.2422,56.5579
219,5.36193e+08,536193,0.511478,-74.2449,56.5474
220,5.36201e+08,536201,0.508454,-74.2439,56.5505
221,5.3621e+08,536210,0.516445,-74.2466,56.5381
222,5.36218e+08,536218,0.518324,-74.2467,56.5368
223,5.36226e+08,536226,0.527119,-74.2505,56.5242
224,5.36235e+08,536235,0.525834,-74.2502,56.5268
225,5.36243e+08,536243,0.536614,-74.2539,56.5133
226,5.36251e+08,536251,0.53384,-74.2542,56.5177
227,5.3626e+08,536260,0.544148,-74.257,56.505
228,5.36268e+08,536268,0.542759,-74.2567,56.508
229,5.36276e+08,536276,0.550127,-74.259,56.4966
230,5.36285e+08,536285,0.548314,-74.2581,56.4997
231,5.36293e+08,536293,0.556525,-74.2606,56.4888
232,5.36301e+08,536301,0.554595,-74.2593,56.4917
233,5.3631e+08,536310,0.566765,-74.2619,56.4763
234,5.36318e+08,536318,0.562728,-74.2608,56.4818
235,5.36326e+08,536326,0.574962,-74.2635,56.4659
236,5.36335e+08,536335,0.582847,-74.2662,56.4547
237,5.36343e+08,536343,-0.929146,-73.8111,58.3406
