timestamp_ms,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
69,-9.29131e-39,-0.403599,-0.204807,9.89107,-0.0889582,-0.393844,-4.00879,3.97363,-0.263916
70,-9.30299e-39,-0.402934,-0.197569,9.90208,0.00349634,-0.296049,2.49634,3.97388,-0.268066
71,-9.31466e-39,-0.396682,-0.171962,9.91677,-0.129544,-0.339504,3.78101,3.97412,-0.263916
72,-9.32634e-39,-0.385474,-0.183163,9.88926,-0.180196,-0.32612,3.4895,3.97607,-0.27124
73,-9.33802e-39,-0.385002,-0.179672,9.88378,-0.199765,-0.314517,-5.69067,3.97607,-0.268555
74,-9.3497e-39,-0.388242,-0.183535,9.89846,-0.0624987,-0.361238,0.0300293,3.97412,-0.265869
75,-9.36137e-39,-0.380209,-0.167169,9.89848,-0.270076,-0.294384,2.93774,3.97681,-0.268066
76,-9.37305e-39,-0.389243,-0.191195,9.9113,-0.221128,-0.317642,-4.58838,3.97534,-0.266846
77,-9.38473e-39,-0.392384,-0.178542,9.89119,-0.132195,-0.254298,-5.63696,3.9751,-0.268555
78,-9.3964e-39,-0.39596,-0.18955,9.86557,-0.129249,-0.305168,-1.59839,3.97534,-0.265137
79,-9.40808e-39,-0.376833,-0.17169,9.904,-0.093287,-0.306987,-3.0647,3.97388,-0.265625
80,-9.41976e-39,-0.389236,-0.175259,9.91871,-0.0753827,-0.326812,-3.11743,3.97388,-0.271484
81,-9.43144e-39,-0.376225,-0.180903,9.87655,-0.115059,-0.367462,2.81055,3.97388,-0.264404
82,-9.44311e-39,-0.384687,-0.173592,9.8986,-0.0854235,-0.334855,-2.7478,3.97192,-0.268066
83,-9.45479e-39,-0.377427,-0.212232,9.9095,-0.147436,-0.304912,7.42798,3.97314,-0.266846
84,-9.46647e-39,-0.382184,-0.188485,9.90408,-0.0824266,-0.187445,5.95581,3.97583,-0.267822
85,-9.47814e-39,-0.389301,-0.188413,9.89679,-0.234421,-0.322304,6.79736,3.97388,-0.26709
86,-9.48982e-39,-0.388864,-0.186839,9.89498,-0.197742,-0.262008,-3.74902,3.97559,-0.266357
87,-9.5015e-39,-0.399622,-0.197905,9.90599,-0.16096,-0.168875,6.42773,3.97583,-0.270996
88,-9.51317e-39,-0.386618,-0.190874,9.873,-0.150663,-0.273688,-1.17163,3.97021,-0.265869
89,-9.52485e-39,-0.378722,-0.185716,9.90229,-0.14969,-0.367154,-4.16333,3.97144,-0.265625
90,-9.53653e-39,-0.365496,-0.178657,9.85832,-0.221819,-0.397866,-1.33569,3.97534,-0.264648
91,-9.54821e-39,-0.361197,-0.182705,9.89127,-0.158603,-0.278683,-1.12476,3.97437,-0.265869
92,-9.55988e-39,-0.391861,-0.187934,9.92986,-0.093953,-0.203812,-3.2771,3.97583,-0.26709
93,-9.57156e-39,-0.411711,-0.176618,9.89886,-0.118543,-0.380602,2.81079,3.97388,-0.267334
94,-9.58324e-39,-0.412819,-0.160174,9.88427,-0.177199,-0.358907,-6.63477,3.97583,-0.271484
95,-9.59491e-39,-0.39066,-0.182734,9.89878,-0.0484365,-0.450145,-6.63525,3.97607,-0.267334
96,-9.60659e-39,-0.397498,-0.191775,9.90431,-0.134552,-0.3576,3.33228,3.97607,-0.266846
97,-9.61827e-39,-0.380381,-0.175638,9.87682,-0.0937993,-0.361135,-5.52979,3.97314,-0.268066
98,-9.62994e-39,-0.366876,-0.17234,9.90609,-0.195385,-0.350403,0.0839844,3.9729,-0.265869
99,-9.64162e-39,-0.369916,-0.157785,9.88235,-0.127508,-0.283831,-2.12109,3.97412,-0.265625
100,-9.6533e-39,-0.365889,-0.165345,9.90614,-0.162676,-0.381934,-1.5459,3.97534,-0.265381
101,-9.66498e-39,-0.38061,-0.194507,9.88967,-0.0903158,-0.357985,-1.07397,3.97559,-0.26709
102,-9.67665e-39,-0.398406,-0.194271,9.89894,-0.152866,-0.368819,-0.336914,3.97363,-0.267578
103,-9.68833e-39,-0.381325,-0.187383,9.89157,-0.154275,-0.347508,-5.42603,3.97412,-0.268311
104,-9.70001e-39,-0.419629,-0.206996,9.90089,-0.18514,-0.344076,-5.06299,3.97729,-0.26709
105,-9.71168e-39,-0.387384,-0.172977,9.90632,-0.173818,-0.325992,-1.69995,3.97314,-0.269287
106,-9.72336e-39,-0.403871,-0.189279,9.87891,-0.180094,-0.303042,-5.16382,3.97412,-0.269043
107,-9.73504e-39,-0.385131,-0.184279,9.86419,-0.219975,-0.381422,5.32471,3.97656,-0.269287
108,-9.74671e-39,-0.360618,-0.179529,9.88057,-0.2252,-0.397712,-0.233398,3.97461,-0.265625
109,-9.75839e-39,-0.361812,-0.176103,9.8861,-0.200636,-0.389695,-0.96582,3.97339,-0.266602
110,-9.77007e-39,-0.373994,-0.172434,9.89169,-0.151483,-0.401682,-1.43945,3.97437,-0.266357
111,-9.78175e-39,-0.392119,-0.186846,9.87895,-0.205324,-0.36011,0.975586,3.97314,-0.268066
112,-9.79342e-39,-0.380267,-0.170839,9.88811,-0.226302,-0.33862,1.7605,3.97437,-0.266846
113,-9.8051e-39,-0.396289,-0.168922,9.88089,-0.109322,-0.279144,-2.17358,3.97412,-0.27002
114,-9.81678e-39,-0.403306,-0.17993,9.90838,-0.116314,-0.326607,1.91772,3.97461,-0.265625
115,-9.82845e-39,-0.38669,-0.195008,9.90827,-0.194796,-0.320998,1.18115,3.97632,-0.264893
116,-9.84013e-39,-0.382777,-0.20445,9.91007,-0.1647,-0.262264,-2.17603,3.97607,-0.267578
117,-9.85181e-39,-0.378586,-0.189994,9.89179,-0.0539948,-0.332242,3.91016,3.97534,-0.261963
118,-9.86348e-39,-0.39586,-0.165867,9.90662,-0.185242,-0.337416,-5.47974,3.9751,-0.267578
119,-9.87516e-39,-0.383271,-0.199285,9.9083,-0.166441,-0.414643,4.54102,3.97437,-0.266846
120,-9.88684e-39,-0.404128,-0.177069,9.92133,-0.144259,-0.34113,-1.5459,3.97534,-0.265869
121,-9.89852e-39,-0.382048,-0.184908,9.89006,-0.117492,-0.267541,-6.7356,3.97266,-0.265625
122,-9.91019e-39,-0.400194,-0.190072,9.87735,-0.125587,-0.272459,-1.22974,3.97437,-0.266846
123,-9.92187e-39,-0.379294,-0.172319,9.87912,-0.192184,-0.2325,-0.34082,3.97656,-0.268555
124,-9.93355e-39,-0.386118,-0.159516,9.86639,-0.128686,-0.254401,2.23242,3.97461,-0.262695
125,-9.94522e-39,-0.372892,-0.159952,9.87731,-0.112395,-0.259472,-2.06836,3.97412,-0.27002
126,-9.9569e-39,-0.374845,-0.183821,9.88459,-0.217362,-0.430524,0.290039,3.97607,-0.26709
127,-9.96858e-39,-0.38885,-0.181925,9.89019,-0.12136,-0.347969,3.22705,3.97607,-0.268799
128,-9.98026e-39,-0.393964,-0.178163,9.86097,-0.237495,-0.317155,2.49365,3.97559,-0.26709
129,-9.99193e-39,-0.399229,-0.193013,9.88295,-0.242234,-0.272689,-1.59375,3.97192,-0.264893
130,-1.00036e-38,-0.402462,-0.196953,9.90677,-0.0948751,-0.292412,2.2876,3.97266,-0.271973
131,-1.00153e-38,-0.385474,-0.184501,9.87924,-0.14344,-0.40181,2.73071,3.97485,-0.268311
132,-1.0027e-38,-0.370117,-0.183213,9.89932,-0.270128,-0.451195,5.74609,3.97559,-0.267578
133,-1.00386e-38,-0.367942,-0.194543,9.89563,-0.2137,-0.391206,2.12622,3.97559,-0.267578
134,-1.00503e-38,-0.369308,-0.194729,9.88649,-0.205119,-0.338723,-0.598633,3.97339,-0.265381
135,-1.0062e-38,-0.372098,-0.180259,9.89757,-0.279016,-0.344409,-5.16211,3.9729,-0.266602
136,-1.00737e-38,-0.388056,-0.182076,9.91233,-0.180913,-0.255528,3.90918,3.97607,-0.266357
137,-1.00853e-38,-0.38262,-0.189622,9.87932,-0.231501,-0.351555,-3.95605,3.97339,-0.265625
138,-1.0097e-38,-0.381726,-0.182676,9.91414,-0.148178,-0.365643,2.44507,3.97266,-0.269043
139,-1.01087e-38,-0.40689,-0.187755,9.93081,-0.214058,-0.3993,5.90576,3.97363,-0.265137
140,-1.01204e-38,-0.389587,-0.164458,9.88684,-0.141647,-0.375556,2.07666,3.97363,-0.267578
141,-1.01321e-38,-0.387555,-0.179307,9.89411,-0.203787,-0.371586,-4.32471,3.97437,-0.266846
142,-1.01437e-38,-0.381297,-0.170531,9.89962,-0.215416,-0.384572,1.65576,3.97437,-0.269043
143,-1.01554e-38,-0.386382,-0.172434,9.88868,-0.188341,-0.312724,-3.22192,3.97363,-0.265869
144,-1.01671e-38,-0.391625,-0.183535,9.90335,-0.169797,-0.290132,7.16187,3.97607,-0.270752
145,-1.01788e-38,-0.403785,-0.166847,9.88336,-0.142364,-0.310086,0.554443,3.97412,-0.270996
146,-1.01904e-38,-0.387405,-0.189386,9.89051,-0.167158,-0.33109,6.37646,3.97485,-0.264404
147,-1.02021e-38,-0.385409,-0.200594,9.89049,-0.185857,-0.243924,3.70264,3.97388,-0.269531
148,-1.02138e-38,-0.38787,-0.16591,9.8888,-0.189622,-0.414413,-4.58716,3.97437,-0.265869
149,-1.02255e-38,-0.378192,-0.17189,9.90155,-0.14677,-0.38867,4.69995,3.97339,-0.268066
150,-1.02371e-38,-0.401847,-0.180502,9.88157,-0.229452,-0.307192,-7.52148,3.97217,-0.266602
151,-1.02488e-38,-0.388221,-0.177584,9.92178,-0.0776624,-0.363312,2.65454,3.9729,-0.269775
152,-1.02605e-38,-0.403013,-0.191768,9.8889,-0.274457,-0.383752,2.91455,3.97461,-0.268555
153,-1.02722e-38,-0.386189,-0.199872,9.89242,-0.252249,-0.406805,1.76489,3.97119,-0.267334
154,-1.02839e-38,-0.382255,-0.209407,9.88689,-0.169003,-0.339235,-2.69775,3.97388,-0.272949
155,-1.02955e-38,-0.403406,-0.198041,9.89627,-0.208474,-0.255297,-5.19385,3.97705,-0.266357
156,-1.03072e-38,-0.408299,-0.188964,9.89818,-0.117134,-0.2596,-6.89404,3.97363,-0.269043
157,-1.03189e-38,-0.396482,-0.176625,9.91647,-0.134833,-0.344537,-0.964844,3.97241,-0.268555
158,-1.03306e-38,-0.370811,-0.184672,9.88878,-0.10101,-0.284459,3.78101,3.97412,-0.264893
159,-1.03422e-38,-0.371683,-0.16272,9.8834,-0.139982,-0.385622,-2.48975,3.9751,-0.269043
160,-1.03539e-38,-0.373293,-0.1738,9.88523,-0.194591,-0.292976,-5.58301,3.97388,-0.264893
161,-1.03656e-38,-0.382069,-0.181175,9.90909,-0.151022,-0.354296,1.20874,3.97534,-0.27002
162,-1.03773e-38,-0.392376,-0.182963,9.94031,-0.102534,-0.297714,-7.78979,3.97656,-0.269043
163,-1.0389e-38,-0.401625,-0.191818,9.91107,-0.192696,-0.424351,-7.68604,3.97754,-0.267822
164,-1.04006e-38,-0.410344,-0.197254,9.91298,-0.190519,-0.371842,-5.4812,3.97607,-0.265625
165,-1.04123e-38,-0.413628,-0.19729,9.89654,-0.156068,-0.357498,-3.85278,3.97461,-0.268066
166,-1.0424e-38,-0.373035,-0.196675,9.87243,-0.170386,-0.421072,-4.26978,3.97241,-0.269043
167,-1.04357e-38,-0.380867,-0.178399,9.89823,-0.24167,-0.272638,-1.83325,3.97485,-0.268799
168,-1.04473e-38,-0.382026,-0.173214,9.91658,-0.251762,-0.38552,-4.48047,3.97314,-0.264893
169,-1.0459e-38,-0.353844,-0.170702,9.92736,-0.130812,-0.29377,1.81592,3.97241,-0.265625
170,-1.04707e-38,-0.383085,-0.173513,9.89831,-0.0533032,-0.263801,2.07788,3.97266,-0.265381
171,-1.04824e-38,-0.388521,-0.18435,9.902,-0.144618,-0.3461,-1.80493,3.97314,-0.266113
172,-1.0494e-38,-0.402684,-0.176625,9.87836,-0.14239,-0.316694,-5.26855,3.97412,-0.267822
173,-1.05057e-38,-0.415144,-0.180059,9.88213,-0.0600654,-0.288391,-3.2749,3.97388,-0.270996
174,-1.05174e-38,-0.39297,-0.188084,9.88742,-0.176482,-0.417947,3.48975,3.97607,-0.266113
175,-1.05291e-38,-0.370345,-0.185273,9.88543,-0.258627,-0.3117,-7.78809,3.9751,-0.264404
176,-1.05408e-38,-0.375546,-0.190924,9.89097,-0.234242,-0.343359,7.42261,3.97705,-0.26709
177,-1.05524e-38,-0.389179,-0.181711,9.92043,-0.0923137,-0.356781,-1.5957,3.97339,-0.264893
178,-1.05641e-38,-0.390631,-0.181675,9.90948,-0.204427,-0.397687,-4.00854,3.97339,-0.266602
179,-1.05758e-38,-0.381053,-0.189558,9.92221,-0.232654,-0.356525,7.15918,3.97803,-0.267334
180,-1.05875e-38,-0.378543,-0.180695,9.91309,-0.134885,-0.366079,-3.22388,3.97485,-0.269287
181,-1.05991e-38,-0.39802,-0.169108,9.89136,-0.211625,-0.438567,-0.861084,3.97339,-0.268555
182,-1.06108e-38,-0.393199,-0.20794,9.88568,-0.206732,-0.40888,2.448,3.97046,-0.265381
183,-1.06225e-38,-0.375288,-0.181239,9.88566,-0.184756,-0.399608,-6.78906,3.97363,-0.266113
184,-1.06342e-38,-0.374416,-0.170459,9.88388,-0.297074,-0.366847,7.45044,3.97583,-0.266846
185,-1.06458e-38,-0.370839,-0.191095,9.89111,-0.122206,-0.27105,6.01196,3.97266,-0.266602
186,-1.06575e-38,-0.394229,-0.183027,9.8694,-0.245333,-0.406985,-4.11621,3.97534,-0.266846
187,-1.06692e-38,-0.400788,-0.186897,9.90608,-0.209115,-0.296049,2.02173,3.97534,-0.266846
188,-1.06809e-38,-0.406096,-0.198005,9.92258,-0.156426,-0.349096,-1.33057,3.97119,-0.27002
189,-1.06926e-38,-0.36021,-0.203219,9.89835,-0.139546,-0.359547,2.5979,3.97583,-0.266357
190,-1.07042e-38,-0.412183,-0.181453,9.89345,-0.225649,-0.297343,-7.70776,3.97412,-0.268066
191,-1.07159e-38,-0.391196,-0.16958,9.897,-0.281885,-0.33255,5.0647,3.9751,-0.264893
192,-1.07276e-38,-0.405144,-0.160238,9.88986,-0.191133,-0.364952,-1.01587,3.97119,-0.267334
193,-1.07393e-38,-0.3687,-0.172519,9.86019,-0.252992,-0.357498,5.9585,3.97339,-0.268555
194,-1.07509e-38,-0.364723,-0.174722,9.84917,-0.22497,-0.344844,-1.0708,3.97314,-0.267334
195,-1.07626e-38,-0.369487,-0.182376,9.9023,-0.227352,-0.320408,7.79126,3.97607,-0.265137
196,-1.07743e-38,-0.379916,-0.184186,9.92071,-0.213674,-0.268027,-0.914551,3.97412,-0.268799
197,-1.0786e-38,-0.381618,-0.186117,9.90426,-0.347124,-0.323277,-3.64526,3.97607,-0.268555
198,-1.07976e-38,-0.375403,-0.179429,9.90791,-0.277914,-0.380064,-4.21948,3.97412,-0.27002
199,-1.08093e-38,-0.410151,-0.18204,9.87164,-0.378143,-0.484877,4.80396,3.97388,-0.269287
200,-1.0821e-38,-0.399851,-0.19053,9.94659,-0.267771,-0.339056,3.2334,3.97144,-0.26709
201,-1.08327e-38,-0.383614,-0.19666,9.89515,-0.226251,-0.405422,7.42969,3.97192,-0.263916
202,-1.08444e-38,-0.357649,-0.193985,9.86197,-0.206271,-0.302555,-0.0205078,3.97241,-0.271973
203,-1.0856e-38,-0.3782,-0.166011,9.866,-0.355987,-0.340951,-4.7959,3.97363,-0.266846
204,-1.08677e-38,-0.392312,-0.179021,9.91736,-0.377272,-0.32735,4.22876,3.97241,-0.267822
205,-1.08794e-38,-0.370417,-0.191203,9.90611,-0.353451,-0.38365,5.06616,3.97388,-0.266113
206,-1.08911e-38,-0.392083,-0.194486,9.89717,-0.298739,-0.269948,-0.233887,3.9751,-0.266846
207,-1.09027e-38,-0.385674,-0.17669,9.88805,-0.463566,-0.414592,1.52295,3.97559,-0.271484
208,-1.09144e-38,-0.398678,-0.202533,9.90455,-0.384111,-0.337032,2.65601,3.97192,-0.265381
209,-1.09261e-38,-0.393299,-0.183306,9.95589,-0.363594,-0.279912,-1.17212,3.97046,-0.268555
210,-1.09378e-38,-0.357792,-0.229106,9.9681,-0.143619,-0.250174,5.9519,3.97876,-0.269531
211,-1.09494e-38,-0.364316,-0.199371,9.91157,-0.0909049,-0.377016,1.34082,3.97461,-0.268311
212,-1.09611e-38,-0.381397,-0.167434,9.86984,0.0890735,-0.380192,6.48462,3.97266,-0.269043
213,-1.09728e-38,-0.380081,-0.183542,9.82947,-0.198254,-0.307601,0.924805,3.97192,-0.270752
214,-1.09845e-38,-0.432969,-0.158321,9.89795,-0.230246,-0.372764,-4.63892,3.97412,-0.269043
215,-1.09962e-38,-0.404429,-0.188864,9.88285,-0.148204,-0.313928,-0.866699,3.97754,-0.268311
216,-1.10078e-38,-0.390066,-0.213441,9.90089,-0.216107,-0.338799,2.57104,3.97656,-0.266357
217,-1.10195e-38,-0.356104,-0.198441,9.89697,-0.18099,-0.35719,7.0083,3.9729,-0.269531
218,-1.10312e-38,-0.377091,-0.177533,9.8717,-0.237265,-0.517254,3.17236,3.97803,-0.267822
219,-1.10429e-38,-0.387398,-0.169901,9.84258,-0.130197,-0.371406,1.02612,3.97437,-0.268066
220,-1.10545e-38,-0.408027,-0.171482,9.92523,-0.331858,-0.482572,-4.69556,3.97705,-0.266846
221,-1.10662e-38,-0.373536,-0.193277,9.9101,-0.251532,-0.345895,3.12842,3.97144,-0.269287
222,-1.10779e-38,-0.374895,-0.186038,9.88454,-0.233013,-0.28273,6.42676,3.97656,-0.26709
223,-1.10896e-38,-0.375739,-0.167877,9.87551,-0.278478,-0.309394,-1.69946,3.97266,-0.267822
224,-1.11012e-38,-0.375717,-0.17734,9.87181,-0.155581,-0.34487,-5.63818,3.97607,-0.270508
225,-1.11129e-38,-0.397548,-0.187669,9.88116,-0.134321,-0.323738,-4.37573,3.97339,-0.268799
226,-1.11246e-38,-0.389179,-0.175338,9.89033,-0.0582468,-0.389336,-6.81763,3.9751,-0.27002
227,-1.11363e-38,-0.379723,-0.188671,9.9158,-0.10101,-0.366911,3.67847,3.97217,-0.266846
228,-1.1148e-38,-0.371697,-0.176074,9.89019,-0.0475144,-0.435519,-7.42163,3.97607,-0.266846
229,-1.11596e-38,-0.369623,-0.185294,9.89012,-0.113906,-0.329476,-3.07056,3.97803,-0.266602
230,-1.11713e-38,-0.376905,-0.199836,9.90663,-0.283831,-0.375223,-0.289551,3.97729,-0.264893
231,-1.1183e-38,-0.377663,-0.187333,9.91222,-0.142441,-0.3534,6.63574,3.97705,-0.268066
232,-1.11947e-38,-0.385159,-0.188685,9.86104,-0.0450554,-0.371458,4.38452,3.97363,-0.267822
233,-1.12063e-38,-0.39905,-0.186353,9.87589,-0.16721,-0.408291,4.85693,3.97339,-0.269531
234,-1.1218e-38,-0.396983,-0.193913,9.87402,-0.180657,-0.43931,-6.44971,3.97485,-0.266113
235,-1.12297e-38,-0.397998,-0.192276,9.88687,-0.309061,-0.327094,0.340088,3.97754,-0.267334
236,-1.12414e-38,-0.386168,-0.183978,9.89049,-0.0883179,-0.40345,5.48608,3.97388,-0.266602
237,-1.12531e-38,-0.359337,-0.174229,9.90857,-0.0847831,-0.387082,4.01782,3.97339,-0.267334
238,-1.12647e-38,-0.382777,-0.178814,9.91251,-0.120746,-0.320946,-4.82397,3.97534,-0.27002
239,-1.12764e-38,-0.372005,-0.192118,9.90315,-0.141941,-0.31891,0.368408,3.97607,-0.265869
240,-1.12881e-38,-0.392526,-0.204085,9.87954,-0.194335,-0.391565,-1.07373,3.97534,-0.267822
241,-1.12998e-38,-0.387892,-0.199071,9.89785,-0.19308,-0.340823,-0.891357,3.97632,-0.27002
242,-1.13114e-38,-0.390831,-0.191789,9.89429,-0.0918398,-0.352772,5.45728,3.97583,-0.266846
243,-1.13231e-38,-0.398313,-0.158428,9.87813,-0.17159,-0.401887,-0.470459,3.97559,-0.267578
244,-1.13348e-38,-0.382412,-0.184901,9.87598,-0.227582,-0.415463,6.79468,3.97583,-0.265869
