PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
95,5.42351e+08,542351,2.39448,-71.7055,73.4472
96,5.42359e+08,542359,2.40006,-71.7048,73.4562
97,5.42367e+08,542367,2.41849,-71.7062,73.4345
98,5.42376e+08,542376,2.42824,-71.7066,73.4214
99,5.42384e+08,542384,2.44707,-71.709,73.3987
100,5.42392e+08,542392,2.45373,-71.7101,73.3921
101,5.42401e+08,542401,2.47288,-71.7129,73.3701
102,5.42409e+08,542409,2.47975,-71.7149,73.3656
103,5.42417e+08,542417,2.49948,-71.7162,73.3427
104,5.42426e+08,542426,2.50832,-71.7178,73.3314
105,5.42434e+08,542434,2.5267,-71.7204,73.3104
106,5.42442e+08,542442,2.53565,-71.7213,73.3112
107,5.42451e+08,542451,2.55383,-71.7239,73.2898
108,5.42459e+08,542459,2.56258,-71.7259,73.2911
109,5.42467e+08,542467,2.5803,-71.7289,73.2707
110,5.42476e+08,542476,2.58656,-71.7288,73.2632
111,5.42484e+08,542484,2.60519,-71.7311,73.2419
112,5.42492e+08,542492,2.60991,-71.7325,73.2275
113,5.42501e+08,542501,2.62663,-71.7352,73.2077
114,5.42509e+08,542509,2.63449,-71.7351,73.181
115,5.42517e+08,542517,2.65456,-71.737,73.1577
116,5.42526e+08,542526,2.66123,-71.7385,73.149
117,5.42534e+08,542534,2.67784,-71.7406,73.1294
118,5.42542e+08,542542,2.68559,-71.7413,73.1354
119,5.42551e+08,542551,2.70268,-71.7433,73.1155
120,5.42559e+08,542559,2.70836,-71.7446,73.1149
121,5.42567e+08,542567,2.72582,-71.746,73.095
122,5.42576e+08,542576,2.72921,-71.747,73.0906
123,5.42584e+08,542584,2.746,-71.7489,73.0711
124,5.42592e+08,542592,2.75165,-71.749,73.063
125,5.42601e+08,542601,2.76983,-71.7506,73.0417
126,5.42609e+08,542609,2.77599,-71.7507,73.0264
127,5.42617e+08,542617,2.79331,-71.7531,73.0063
128,5.42626e+08,542626,2.79855,-71.7539,72.9982
129,5.42634e+08,542634,2.81591,-71.7554,72.9783
130,5.42642e+08,542642,2.82116,-71.7556,72.9769
131,5.42651e+08,542651,2.83558,-71.7578,72.9597
132,5.42659e+08,542659,2.84144,-71.7582,72.9658
133,5.42667e+08,542667,2.85995,-71.7597,72.9456
134,5.42676e+08,542676,2.8673,-71.7602,72.9297
135,5.42684e+08,542684,2.88451,-71.7626,72.9097
136,5.42692e+08,542692,2.88921,-71.7635,72.8958
137,5.42701e+08,542701,2.90758,-71.7654,72.8744
138,5.42709e+08,542709,2.91324,-71.7662,72.8708
139,5.42717e+08,542717,2.92796,-71.7672,72.8535
140,5.42726e+08,542726,2.93454,-71.7678,72.8533
141,5.42734e+08,542734,2.95382,-71.7701,72.8314
142,5.42742e+08,542742,2.95703,-71.7704,72.8381
143,5.42751e+08,542751,2.97179,-71.7714,72.8207
144,5.42759e+08,542759,2.97613,-71.7728,72.8189
145,5.42767e+08,542767,2.99334,-71.7753,72.7986
146,5.42776e+08,542776,2.9983,-71.7765,72.7919
147,5.42784e+08,542784,3.01519,-71.7786,72.7727
148,5.42792e+08,542792,3.01844,-71.7797,72.7665
149,5.42801e+08,542801,3.03677,-71.7807,72.7458
150,5.42809e+08,542809,3.04185,-71.7808,72.738
151,5.42817e+08,542817,3.05685,-71.783,72.7202
152,5.42826e+08,542826,3.05863,-71.7826,72.718
153,5.42834e+08,542834,3.0759,-71.7852,72.6976
154,5.42842e+08,542842,3.07712,-71.7861,72.694
155,5.42851e+08,542851,3.09599,-71.7883,72.6721
156,5.42859e+08,542859,3.10099,-71.7885,72.6707
157,5.42867e+08,542867,3.11852,-71.7901,72.6514
158,5.42876e+08,542876,3.12078,-71.7897,72.6563
159,5.42884e+08,542884,3.1356,-71.7907,72.6387
160,5.42892e+08,542892,3.13714,-71.7907,72.6274
161,5.42901e+08,542901,3.15528,-71.7928,72.6065
162,5.42909e+08,542909,3.15727,-71.794,72.6007
163,5.42917e+08,542917,3.17541,-71.7955,72.5799
164,5.42926e+08,542926,3.179,-71.7957,72.5879
165,5.42934e+08,542934,3.196,-71.7977,72.5682
166,5.42942e+08,542942,3.19748,-71.7981,72.5795
167,5.42951e+08,542951,3.21535,-71.8004,72.5597
168,5.42959e+08,542959,3.21756,-71.8018,72.5607
169,5.42967e+08,542967,3.23616,-71.8025,72.5401
170,5.42976e+08,542976,3.23659,-71.803,72.5341
171,5.42984e+08,542984,3.25535,-71.8054,72.5138
172,5.42992e+08,542992,3.2608,-71.8058,72.5033
173,5.43001e+08,543001,3.27937,-71.8077,72.4822
174,5.43009e+08,543009,3.28191,-71.8086,72.4768
175,5.43017e+08,543017,3.29784,-71.81,72.4578
176,5.43026e+08,543026,3.29972,-71.8105,72.4555
177,5.43034e+08,543034,3.31631,-71.8122,72.4367
178,5.43042e+08,543042,3.31718,-71.8121,72.4533
179,5.43051e+08,543051,3.3321,-71.8142,72.4368
180,5.43059e+08,543059,3.3337,-71.8139,72.4435
181,5.43067e+08,543067,3.34961,-71.8155,72.4259
182,5.43076e+08,543076,3.34909,-71.8153,72.4229
183,5.43084e+08,543084,3.36513,-71.8162,72.4054
184,5.43092e+08,543092,3.36573,-71.8165,72.3992
185,5.43101e+08,543101,3.38232,-71.8185,72.3803
186,5.43109e+08,543109,3.38071,-71.8188,72.3818
187,5.43117e+08,543117,3.39608,-71.8207,72.3647
188,5.43126e+08,543126,3.39733,-71.8204,72.37
189,5.43134e+08,543134,3.41128,-71.8227,72.3543
190,5.43142e+08,543142,3.41267,-71.8226,72.3565
191,5.43151e+08,543151,3.42637,-71.8248,72.3405
192,5.43159e+08,543159,3.42294,-71.8244,72.3446
193,5.43167e+08,543167,3.43888,-71.8265,72.3268
194,5.43176e+08,543176,3.43807,-71.8268,72.3265
195,5.43184e+08,543184,3.45452,-71.8287,72.308
196,5.43192e+08,543192,3.45511,-71.8292,72.3056
197,5.43201e+08,543201,3.47046,-71.8317,72.2882
198,5.43209e+08,543209,3.46787,-71.8317,72.2965
199,5.43217e+08,543217,3.48552,-71.8344,72.277
200,5.43226e+08,543226,3.4855,-71.8339,72.2771
201,5.43234e+08,543234,3.50157,-71.8363,72.2596
202,5.43242e+08,543242,3.49958,-71.8357,72.272
203,5.43251e+08,543251,3.51664,-71.8371,72.253
204,5.43259e+08,543259,3.51433,-71.8367,72.262
205,5.43267e+08,543267,3.52843,-71.8389,72.2463
206,5.43276e+08,543276,3.52714,-71.8388,72.245
207,5.43284e+08,543284,3.54058,-71.8398,72.2296
208,5.43292e+08,543292,3.53925,-71.8392,72.225
209,5.43301e+08,543301,3.55561,-71.841,72.2065
210,5.43309e+08,543309,3.55347,-71.841,72.2099
211,5.43317e+08,543317,3.56913,-71.8435,72.1929
212,5.43326e+08,543326,3.56641,-71.8441,72.2007
213,5.43334e+08,543334,3.58021,-71.846,72.1854
214,5.43342e+08,543342,3.57807,-71.8453,72.1949
215,5.43351e+08,543351,3.59496,-71.8459,72.1762
216,5.43359e+08,543359,3.59241,-71.8449,72.1799
217,5.43367e+08,543367,3.60652,-71.847,72.1638
218,5.43376e+08,543376,3.60615,-71.8464,72.1684
219,5.43384e+08,543384,3.6224,-71.8486,72.1506
220,5.43392e+08,543392,3.61746,-71.8482,72.1484
221,5.43401e+08,543401,3.6343,-71.8501,72.1293
222,5.43409e+08,543409,3.63164,-71.8502,72.1303
223,5.43417e+08,543417,3.6461,-71.8513,72.1145
224,5.43426e+08,543426,3.64521,-71.8504,72.1155
225,5.43434e+08,543434,3.6647,-71.8523,72.095
226,5.43442e+08,543442,3.66239,-71.8517,72.1083
227,5.43451e+08,543451,3.6776,-71.8535,72.0918
228,5.43459e+08,543459,3.67505,-71.8529,72.0989
229,5.43467e+08,543467,3.68841,-71.8543,72.084
230,5.43476e+08,543476,3.68323,-71.8537,72.0878
231,5.43484e+08,543484,3.69913,-71.8554,72.0704
232,5.43492e+08,543492,3.69495,-71.8556,72.0632
233,5.43501e+08,543501,3.70934,-71.8577,72.0465
