timestamp_ms,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
144,-1.78019e-37,-0.0929727,0.0300348,9.6547,0.357485,-0.339363,-7.29736,3.9187,-0.527832
145,-1.78112e-37,-0.0853832,0.0121024,9.64378,0.38374,-0.269129,0.317383,3.91284,-0.532715
146,-1.78206e-37,-0.0866069,0.00559371,9.68047,0.365784,-0.234678,-0.888184,3.91138,-0.523438
147,-1.78299e-37,-0.0734597,0.0205787,9.66746,0.434507,-0.364106,-4.6792,3.92212,-0.533203
148,-1.78392e-37,-0.0909985,0.0397555,9.68396,0.441218,-0.323175,1.56396,3.92163,-0.529053
149,-1.78486e-37,-0.0724082,0.043711,9.65632,0.431305,-0.372175,2.60815,3.92554,-0.526855
150,-1.78579e-37,-0.0721364,0.0240765,9.64365,0.450875,-0.29231,1.62866,3.9126,-0.533203
151,-1.78673e-37,-0.0770714,0.0158003,9.67123,0.413708,-0.255707,-5.47095,3.92578,-0.526367
152,-1.78766e-37,-0.0473018,0.0235615,9.67827,0.347137,-0.398583,4.41187,3.9104,-0.531494
153,-1.7886e-37,-0.0503701,0.0204784,9.68566,0.494547,-0.413952,7.35205,3.90845,-0.527832
154,-1.78953e-37,-0.0683669,-0.000765354,9.67316,0.382177,-0.247843,4.82886,3.91235,-0.528564
155,-1.79046e-37,-0.0551913,0.0142199,9.66012,0.424005,-0.444766,0.791992,3.91064,-0.531494
156,-1.7914e-37,-0.0562929,0.0203928,9.66742,0.376875,-0.24331,2.71606,3.89233,-0.528564
157,-1.79233e-37,-0.0649979,0.0392691,9.66368,0.346702,-0.155658,-7.03638,3.91943,-0.533691
158,-1.79327e-37,-0.0923149,0.0398988,9.65476,0.443779,-0.381063,7.94482,3.90503,-0.527344
159,-1.7942e-37,-0.0843106,0.040621,9.673,0.430101,-0.260702,1.61157,3.92529,-0.532715
160,-1.79513e-37,-0.0859557,0.0501343,9.64181,0.436659,-0.228069,1.19751,3.92139,-0.531982
161,-1.79607e-37,-0.0948968,0.0325526,9.64572,0.504997,-0.303964,0.890869,3.91504,-0.526855
162,-1.797e-37,-0.0486398,0.0111659,9.67298,0.424927,-0.293616,6.28589,3.92114,-0.531006
163,-1.79794e-37,-0.0593757,0.0207576,9.6437,0.416603,-0.341028,-4.10376,3.92334,-0.526855
164,-1.79887e-37,-0.0750973,0.0126746,9.68603,0.379283,-0.231117,3.08569,3.92139,-0.531006
165,-1.79981e-37,-0.0785885,0.0312652,9.65111,0.478538,-0.377579,2.67236,3.9165,-0.525146
166,-1.80074e-37,-0.07964,0.0303854,9.68227,0.419984,-0.324609,-3.94824,3.92456,-0.530273
167,-1.80167e-37,-0.07386,0.0398483,9.65285,0.456228,-0.267413,-5.30957,3.9231,-0.532715
168,-1.80261e-37,-0.0974003,0.0532744,9.62731,0.331179,-0.288621,-0.521484,3.91162,-0.528564
169,-1.80354e-37,-0.0930659,0.0285543,9.68244,0.439502,-0.35591,-7.45996,3.92236,-0.533203
170,-1.80448e-37,-0.0669148,0.0253497,9.68774,0.412453,-0.146027,1.46021,3.92114,-0.526123
171,-1.80541e-37,-0.0615216,0.00924147,9.6677,0.529536,-0.322099,6.60815,3.91577,-0.531006
172,-1.80634e-37,-0.0772149,0.0195487,9.69889,0.543342,-0.295383,1.7605,3.9314,-0.529053
173,-1.80728e-37,-0.0676877,0.0419731,9.67115,0.428693,-0.332268,-1.19727,3.93848,-0.529053
174,-1.80821e-37,-0.0819787,0.0353422,9.66586,0.508404,-0.277761,5.55884,3.91577,-0.531494
175,-1.80915e-37,-0.0981513,0.0360932,9.65501,0.382689,-0.266926,-5.63208,3.92847,-0.527344
176,-1.81008e-37,-0.0680021,0.0495764,9.69674,0.354898,-0.252018,-4.427,3.92969,-0.533691
177,-1.81102e-37,-0.0553344,0.0313151,9.65836,0.418396,-0.272331,-5.56738,3.91943,-0.526855
178,-1.81195e-37,-0.0640108,0.0393263,9.6602,0.463016,-0.234652,-3.84253,3.92407,-0.526367
179,-1.81288e-37,-0.0584173,0.0124817,9.66224,0.414221,-0.351555,-7.94751,3.90259,-0.528076
180,-1.81382e-37,-0.0707416,0.0222525,9.65312,0.424722,-0.288929,-4.87915,3.91431,-0.528076
181,-1.81475e-37,-0.0903758,0.0249559,9.66244,0.327055,-0.27146,5.90527,3.93164,-0.530762
182,-1.81569e-37,-0.0898326,0.0310076,9.67338,0.326594,-0.312724,4.1311,3.92432,-0.525146
183,-1.81662e-37,-0.0876581,0.0386325,9.65681,0.367603,-0.304733,-5.83545,3.92358,-0.534424
184,-1.81755e-37,-0.0819716,0.0352206,9.63482,0.490423,-0.383701,1.08008,3.93066,-0.527344
185,-1.81849e-37,-0.0718288,0.0381032,9.6805,0.523773,-0.210344,1.08789,3.9248,-0.526855
186,-1.81942e-37,-0.0660851,0.0351205,9.67865,0.400363,-0.27064,-2.57715,3.91919,-0.528564
187,-1.82036e-37,-0.0694395,0.0410858,9.66582,0.47905,-0.308472,-1.53418,3.92407,-0.525635
188,-1.82129e-37,-0.0599909,0.0397197,9.65293,0.465475,-0.312238,-1.72729,3.91138,-0.531982
189,-1.82223e-37,-0.0797757,0.015071,9.66803,0.568367,-0.24938,6.8418,3.93701,-0.522705
190,-1.82316e-37,-0.0517437,0.0140482,9.69342,0.369921,-0.193054,7.95459,3.92847,-0.526367
191,-1.82409e-37,-0.0662425,0.0200137,9.6752,0.467844,-0.260932,-0.327637,3.92383,-0.528564
192,-1.82503e-37,-0.0805911,0.0370589,9.65137,0.36914,-0.296613,-2.0542,3.92065,-0.528564
193,-1.82596e-37,-0.0816569,0.0415938,9.6843,0.500105,-0.268079,-4.0896,3.9126,-0.534424
194,-1.8269e-37,-0.0779155,0.0365151,9.65869,0.40897,-0.178915,6.07983,3.91821,-0.525146
195,-1.82783e-37,-0.0667432,0.0405352,9.64757,0.391193,-0.224227,-3.79883,3.93066,-0.534424
196,-1.82876e-37,-0.0627447,0.0138908,9.6771,0.323469,-0.307576,-7.15234,3.92773,-0.52832
197,-1.8297e-37,-0.0677019,0.0326386,9.66965,0.487708,-0.242823,-0.174805,3.92749,-0.529297
198,-1.83063e-37,-0.0804909,0.029484,9.64052,0.332486,-0.409572,-3.83765,3.92017,-0.534912
199,-1.83157e-37,-0.0593042,0.0393192,9.67867,0.377515,-0.260625,-1.37231,3.92041,-0.525146
200,-1.8325e-37,-0.0754839,0.0381247,9.67336,0.347803,-0.29003,0.570312,3.91943,-0.531982
201,-1.83344e-37,-0.0734311,0.0239048,9.66984,0.498184,-0.358113,-3.72778,3.91675,-0.524414
202,-1.83437e-37,-0.0857984,0.0301278,9.65892,0.373981,-0.308114,0.936035,3.92065,-0.531494
203,-1.8353e-37,-0.0689033,0.0250278,9.66248,0.397341,-0.262213,-5.20703,3.92456,-0.530273
204,-1.83624e-37,-0.0813493,0.0130468,9.67557,0.323661,-0.233986,3.50366,3.92285,-0.525635
