PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
208,5.43278e+08,543278,-1.91729,0.173299,-60.4468
209,5.43286e+08,543286,-1.91619,0.173158,-60.4884
210,5.43294e+08,543294,-1.92607,0.173276,-60.492
211,5.43303e+08,543303,-1.92515,0.172637,-60.5717
212,5.43311e+08,543311,-1.93351,0.171853,-60.5757
213,5.43319e+08,543319,-1.93259,0.171971,-60.5875
214,5.43328e+08,543328,-1.94159,0.172348,-60.592
215,5.43336e+08,543336,-1.94082,0.172965,-60.6001
216,5.43344e+08,543344,-1.95012,0.173356,-60.6052
217,5.43353e+08,543353,-1.94941,0.173324,-60.6289
218,5.43361e+08,543361,-1.95793,0.172792,-60.6332
219,5.43369e+08,543369,-1.95726,0.172649,-60.6493
220,5.43378e+08,543378,-1.96557,0.171883,-60.6534
221,5.43386e+08,543386,-1.9635,0.171551,-60.6942
222,5.43394e+08,543394,-1.97223,0.17046,-60.6988
223,5.43403e+08,543403,-1.9706,0.171161,-60.7029
224,5.43411e+08,543411,-1.97932,0.170887,-60.707
225,5.43419e+08,543419,-1.97738,0.170833,-60.7149
226,5.43428e+08,543428,-1.9852,0.170287,-60.7195
227,5.43436e+08,543436,-1.98367,0.16987,-60.7382
228,5.43444e+08,543444,-1.99269,0.169235,-60.7422
229,5.43453e+08,543453,-1.99082,0.169816,-60.7691
230,5.43461e+08,543461,-1.99956,0.168856,-60.7737
231,5.43469e+08,543469,-1.99697,0.168586,-60.7776
232,5.43478e+08,543478,-2.00575,0.168564,-60.7822
233,5.43486e+08,543486,-2.00407,0.168325,-60.7963
234,5.43494e+08,543494,-2.01216,0.167087,-60.8008
235,5.43503e+08,543503,-2.00982,0.166305,-60.8164
236,5.43511e+08,543511,-2.01788,0.166432,-60.8197
237,5.43519e+08,543519,-2.01514,0.166451,-60.8525
238,5.43528e+08,543528,-2.0229,0.165602,-60.857
239,5.43536e+08,543536,-0.600878,0.221501,-60.1449
240,5.43544e+08,543544,-0.609506,0.221414,-60.1489
241,5.43553e+08,543553,-0.608684,0.221494,-60.1568
242,5.43561e+08,543561,-0.608516,0.222308,-60.1569
243,5.43569e+08,543569,-0.608784,0.223002,-60.1653
244,5.43578e+08,543578,-0.608367,0.223086,-60.1654
245,5.43586e+08,543586,-0.608328,0.222375,-60.1735
246,5.43594e+08,543594,-0.607591,0.222001,-60.173
247,5.43603e+08,543603,-0.607008,0.221706,-60.1815
248,5.43611e+08,543611,-0.60725,0.221247,-60.1811
249,5.43619e+08,543619,-0.607068,0.221067,-60.1888
250,5.43628e+08,543628,-0.60676,0.221061,-60.1886
251,5.43636e+08,543636,-0.606249,0.220377,-60.1959
252,5.43644e+08,543644,-0.606474,0.220321,-60.1968
253,5.43653e+08,543653,-0.606606,0.220087,-60.2038
254,5.43661e+08,543661,-0.60663,0.219499,-60.2038
255,5.43669e+08,543669,-0.606573,0.219853,-60.2115
256,5.43678e+08,543678,-0.605934,0.220517,-60.2107
257,5.43686e+08,543686,-0.60598,0.221268,-60.2175
258,5.43694e+08,543694,-0.60635,0.22147,-60.2179
259,5.43703e+08,543703,-0.60614,0.220974,-60.2242
260,5.43711e+08,543711,-0.605983,0.221583,-60.2244
261,5.43719e+08,543719,-0.606161,0.222156,-60.2315
262,5.43728e+08,543728,-0.606393,0.222392,-60.2312
263,5.43736e+08,543736,-0.606211,0.222868,-60.2379
264,5.43744e+08,543744,-0.605582,0.223358,-60.2379
265,5.43753e+08,543753,-0.605585,0.223009,-60.2438
266,5.43761e+08,543761,-0.606082,0.223734,-60.2435
267,5.43769e+08,543769,-0.606275,0.222989,-60.2485
268,5.43778e+08,543778,-0.606508,0.223476,-60.2484
269,5.43786e+08,543786,-0.606957,0.224432,-60.2546
