PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
1321,5.4531e+08,545310,-0.302663,1.10495,35.1901
1322,5.45318e+08,545318,-0.303023,1.1046,35.1899
1323,5.45327e+08,545327,-0.303529,1.10445,35.1902
1324,5.45335e+08,545335,-0.304525,1.10396,35.1901
1325,5.45343e+08,545343,-0.305063,1.10341,35.1899
1326,5.45352e+08,545352,-0.305034,1.10342,35.1897
1327,5.4536e+08,545360,-0.305076,1.10371,35.1903
1328,5.45368e+08,545368,-0.304796,1.10339,35.1907
1329,5.45377e+08,545377,-0.305393,1.10262,35.1919
1330,5.45385e+08,545385,-0.305438,1.10193,35.1917
1331,5.45393e+08,545393,-0.305864,1.10196,35.1905
1332,5.45402e+08,545402,-0.305781,1.10187,35.1904
1333,5.4541e+08,545410,-0.305347,1.1015,35.1895
1334,5.45418e+08,545418,-0.306006,1.1011,35.1892
1335,5.45427e+08,545427,-0.305296,1.10073,35.189
1336,5.45435e+08,545435,-0.304572,1.1003,35.1897
1337,5.45443e+08,545443,-0.30449,1.09938,35.1894
1338,5.45452e+08,545452,-0.304487,1.09984,35.1893
1339,5.4546e+08,545460,-0.304635,1.09952,35.1892
1340,5.45468e+08,545468,-0.304248,1.0988,35.1894
1341,5.45477e+08,545477,-0.303884,1.09797,35.1894
1342,5.45485e+08,545485,-0.304066,1.0982,35.1895
1343,5.45493e+08,545493,-0.304259,1.09745,35.1886
1344,5.45502e+08,545502,-0.304276,1.09665,35.188
1345,5.4551e+08,545510,-0.303678,1.09665,35.1885
1346,5.45518e+08,545518,-0.303771,1.09567,35.1891
1347,5.45527e+08,545527,-0.303717,1.09504,35.1889
1348,5.45535e+08,545535,-0.303505,1.09481,35.1886
1349,5.45543e+08,545543,-0.304635,1.09438,35.189
1350,5.45552e+08,545552,-0.305189,1.09494,35.1889
1351,5.4556e+08,545560,-0.305008,1.09533,35.1894
1352,5.45568e+08,545568,-0.304451,1.09503,35.1899
1353,5.45577e+08,545577,-0.304726,1.09422,35.1895
1354,5.45585e+08,545585,-0.305307,1.09369,35.189
1355,5.45593e+08,545593,-0.305645,1.09421,35.1881
1356,5.45602e+08,545602,-0.306726,1.09455,35.1881
1357,5.4561e+08,545610,-0.306613,1.09393,35.188
1358,5.45618e+08,545618,-0.306625,1.09346,35.1884
1359,5.45627e+08,545627,-0.307527,1.09384,35.1883
1360,5.45635e+08,545635,-0.307491,1.09311,35.188
1361,5.45643e+08,545643,-0.307016,1.09356,35.187
1362,5.45652e+08,545652,-0.307063,1.09274,35.1865
