PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
175,5.4095e+08,540950,1.68832,-71.8416,62.9887
176,5.40958e+08,540958,1.68717,-71.8388,63.0031
177,5.40966e+08,540966,1.68498,-71.8385,63.0034
178,5.40975e+08,540975,1.68203,-71.8348,63.0198
179,5.40983e+08,540983,1.68446,-71.8351,63.0165
180,5.40991e+08,540991,1.68371,-71.8324,63.0301
181,5.41e+08,541000,1.68361,-71.8324,63.0289
182,5.41008e+08,541008,1.68363,-71.829,63.0424
183,5.41016e+08,541016,1.68472,-71.8283,63.0394
184,5.41025e+08,541025,1.68508,-71.825,63.0525
185,5.41033e+08,541033,1.68563,-71.8254,63.0497
186,5.41041e+08,541041,1.68353,-71.822,63.065
187,5.4105e+08,541050,1.68369,-71.8223,63.063
188,5.41058e+08,541058,1.68463,-71.8196,63.0755
189,5.41066e+08,541066,1.68483,-71.8198,63.0736
190,5.41075e+08,541075,1.68398,-71.8168,63.0879
191,5.41083e+08,541083,1.68369,-71.8154,63.0865
192,5.41091e+08,541091,1.68393,-71.8123,63.0991
193,5.411e+08,541100,1.68633,-71.8124,63.0946
194,5.41108e+08,541108,1.6845,-71.8097,63.1094
195,5.41116e+08,541116,1.68409,-71.8102,63.1079
196,5.41125e+08,541125,1.68392,-71.8074,63.1214
197,5.41133e+08,541133,1.68357,-71.8076,63.1187
198,5.41141e+08,541141,1.68309,-71.8042,63.1324
199,5.4115e+08,541150,1.68039,-71.8039,63.1317
200,5.41158e+08,541158,1.6777,-71.8015,63.1471
201,5.41166e+08,541166,1.67826,-71.8021,63.1433
202,5.41175e+08,541175,1.67726,-71.799,63.1573
203,5.41183e+08,541183,1.67754,-71.7991,63.1543
204,5.41191e+08,541191,1.67642,-71.7962,63.1678
205,5.412e+08,541200,1.67942,-71.7971,63.1614
206,5.41208e+08,541208,1.68285,-71.7944,63.1705
207,5.41216e+08,541216,1.68383,-71.7945,63.1666
208,5.41225e+08,541225,1.68602,-71.7916,63.1771
209,5.41233e+08,541233,1.68745,-71.7921,63.1721
210,5.41241e+08,541241,1.68474,-71.7903,63.1872
211,5.4125e+08,541250,1.68501,-71.7903,63.1825
212,5.41258e+08,541258,1.68569,-71.7873,63.1941
213,5.41266e+08,541266,1.68629,-71.7877,63.1896
214,5.41275e+08,541275,1.68527,-71.7842,63.2027
215,5.41283e+08,541283,1.68506,-71.7841,63.1996
216,5.41291e+08,541291,1.68721,-71.7807,63.2091
217,5.413e+08,541300,1.68726,-71.7808,63.2058
218,5.41308e+08,541308,1.68777,-71.777,63.2173
219,5.41316e+08,541316,1.68627,-71.7779,63.2151
220,5.41325e+08,541325,1.68485,-71.7759,63.2291
221,5.41333e+08,541333,1.68491,-71.7765,63.2257
222,5.41341e+08,541341,1.68577,-71.7735,63.2364
223,5.4135e+08,541350,1.68436,-71.7748,63.2325
224,5.41358e+08,541358,1.68341,-71.7721,63.2456
225,5.41366e+08,541366,1.68102,-71.7726,63.2433
226,5.41375e+08,541375,1.68234,-71.7701,63.2541
227,5.41383e+08,541383,1.68331,-71.7703,63.2489
228,5.41391e+08,541391,1.68172,-71.7673,63.2622
229,5.414e+08,541400,1.6815,-71.7686,63.2576
230,5.41408e+08,541408,1.68053,-71.7667,63.2704
231,5.41416e+08,541416,1.68223,-71.7682,63.2634
232,5.41425e+08,541425,1.68187,-71.7667,63.2752
233,5.41433e+08,541433,1.68313,-71.7675,63.2687
234,5.41441e+08,541441,1.68115,-71.7652,63.2827
235,5.4145e+08,541450,1.67944,-71.766,63.2789
236,5.41458e+08,541458,1.67468,-71.7637,63.2948
237,5.41466e+08,541466,1.67396,-71.7639,63.2899
238,5.41475e+08,541475,1.67346,-71.7612,63.302
239,5.41483e+08,541483,1.60011,-72.2255,61.9081
240,5.41491e+08,541491,1.59937,-72.2223,61.9202
241,5.415e+08,541500,1.59874,-72.2225,61.9184
242,5.41508e+08,541508,1.59797,-72.2223,61.9191
243,5.41516e+08,541516,1.59792,-72.2233,61.9176
244,5.41525e+08,541525,1.59971,-72.2236,61.9169
245,5.41533e+08,541533,1.59808,-72.223,61.916
246,5.41541e+08,541541,1.59899,-72.2231,61.9152
247,5.4155e+08,541550,1.59901,-72.2231,61.9124
248,5.41558e+08,541558,1.60263,-72.2235,61.9086
249,5.41566e+08,541566,1.60408,-72.2237,61.9049
250,5.41575e+08,541575,1.60565,-72.2242,61.9037
251,5.41583e+08,541583,1.60548,-72.2248,61.9029
252,5.41591e+08,541591,1.60529,-72.2237,61.9022
253,5.416e+08,541600,1.60532,-72.2239,61.9
254,5.41608e+08,541608,1.60549,-72.2239,61.9001
255,5.41616e+08,541616,1.60715,-72.2245,61.8974
256,5.41625e+08,541625,1.60837,-72.2246,61.8958
257,5.41633e+08,541633,1.60662,-72.2248,61.895
258,5.41641e+08,541641,1.6077,-72.2247,61.8939
259,5.4165e+08,541650,1.60734,-72.2251,61.8932
260,5.41658e+08,541658,1.61,-72.2255,61.8903
261,5.41666e+08,541666,1.60879,-72.2267,61.8904
262,5.41675e+08,541675,1.60857,-72.2269,61.8908
263,5.41683e+08,541683,1.60891,-72.2272,61.8892
264,5.41691e+08,541691,1.60699,-72.2275,61.8915
265,5.417e+08,541700,1.60974,-72.2274,61.8876
266,5.41708e+08,541708,1.60991,-72.2271,61.8871
267,5.41716e+08,541716,1.61126,-72.2275,61.8847
268,5.41725e+08,541725,1.61047,-72.2268,61.8856
269,5.41733e+08,541733,1.6088,-72.2266,61.8858
270,5.41741e+08,541741,1.60883,-72.2266,61.8864
271,5.4175e+08,541750,1.60854,-72.227,61.8852
272,5.41758e+08,541758,1.60963,-72.2273,61.884
273,5.41766e+08,541766,1.61091,-72.2269,61.8816
274,5.41775e+08,541775,1.61159,-72.2263,61.8815
275,5.41783e+08,541783,1.61145,-72.2258,61.8816
276,5.41791e+08,541791,1.60942,-72.2259,61.8837
277,5.418e+08,541800,1.60875,-72.2257,61.8832
278,5.41808e+08,541808,1.60694,-72.2251,61.8857
279,5.41816e+08,541816,1.60828,-72.225,61.8827
280,5.41825e+08,541825,1.60916,-72.2259,61.8823
281,5.41833e+08,541833,1.60546,-72.2264,61.8837
282,5.41841e+08,541841,1.60573,-72.2269,61.8837
283,5.4185e+08,541850,1.60576,-72.2273,61.8816
284,5.41858e+08,541858,1.60345,-72.227,61.8845
285,5.41866e+08,541866,1.603,-72.2273,61.8831
286,5.41875e+08,541875,1.59899,-72.2271,61.8868
287,5.41883e+08,541883,1.59827,-72.2273,61.8872
288,5.41891e+08,541891,1.59902,-72.2274,61.8868
289,5.419e+08,541900,1.60019,-72.2283,61.8852
290,5.41908e+08,541908,1.60099,-72.2275,61.8841
