timestamp_ms,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
34,-8.69306e-39,-0.0747106,-0.299032,9.99168,-0.771373,-0.650935,2.60449,4.01221,-0.241455
35,-8.70474e-39,-0.0592332,-0.289075,10.0081,-0.753981,-0.713177,-0.59375,4.0105,-0.246094
36,-8.71642e-39,-0.0526704,-0.281051,9.99714,-0.776137,-0.811254,-4.7627,4.00977,-0.24292
37,-8.72809e-39,-0.0496573,-0.276747,10.0136,-0.755748,-0.732823,5.28223,4.0105,-0.24585
38,-8.73977e-39,-0.0341738,-0.285362,10.0062,-0.744683,-0.775445,0.233887,4.01001,-0.243652
39,-8.75145e-39,-0.0423482,-0.282596,10.0044,-0.703751,-0.579087,3.07935,4.01025,-0.241943
40,-8.76313e-39,-0.0432746,-0.289365,9.9805,-0.808104,-0.722603,-3.05933,4.01074,-0.244629
41,-8.7748e-39,-0.0682547,-0.304721,9.98603,-0.773191,-0.668865,-1.43359,4.01123,-0.241943
42,-8.78648e-39,-0.0604759,-0.312824,9.97312,-0.66264,-0.741609,7.04126,4.00903,-0.246582
43,-8.79816e-39,-0.0629124,-0.302839,9.98964,-0.734693,-0.721194,7.40918,4.00854,-0.241699
44,-8.80983e-39,-0.0764866,-0.299979,10.0025,-0.669249,-0.744836,5.38916,4.00903,-0.245361
45,-8.82151e-39,-0.0624304,-0.279094,9.98424,-0.680135,-0.700626,-7.30762,4.01001,-0.244629
46,-8.83319e-39,-0.0577813,-0.289547,10.0299,-0.749268,-0.737767,5.33472,4.0105,-0.244385
47,-8.84486e-39,-0.038273,-0.278142,10.0317,-0.711435,-0.728366,7.69507,4.01074,-0.247559
48,-8.85654e-39,-0.0375107,-0.284596,10.0243,-0.631545,-0.601243,-2.24609,4.0105,-0.243408
49,-8.86822e-39,-0.0406585,-0.300047,10.0133,-0.753417,-0.81963,-3.26855,4.01025,-0.243652
50,-8.8799e-39,-0.0326508,-0.312154,9.99848,-0.68764,-0.644966,-3.05933,4.01074,-0.245117
51,-8.89157e-39,-0.0736611,-0.301265,9.99327,-0.715662,-0.798626,-4.89404,4.00977,-0.240967
52,-8.90325e-39,-0.048902,-0.308345,10.0022,-0.758028,-0.786844,5.25586,4.0105,-0.244141
53,-8.91493e-39,-0.0638883,-0.287054,9.9951,-0.740917,-0.868937,4.15454,4.01025,-0.241943
54,-8.9266e-39,-0.0498805,-0.301674,10.0151,-0.768299,-0.701728,-3.11279,4.01172,-0.245117
55,-8.93828e-39,-0.048636,-0.274915,10.0115,-0.685591,-0.76146,7.61621,4.01074,-0.243408
56,-8.94996e-39,-0.0373355,-0.301688,9.99481,-0.713356,-0.75457,4.3374,4.01074,-0.243408
57,-8.96163e-39,-0.0416854,-0.312135,9.99475,-0.781362,-0.819348,-2.3772,4.0105,-0.247559
58,-8.97331e-39,-0.0408711,-0.299917,9.9765,-0.68057,-0.60237,-5.20923,4.01001,-0.24292
59,-8.98499e-39,-0.0506796,-0.291585,9.99676,-0.657594,-0.748678,-0.82959,4.0105,-0.245605
60,-8.99667e-39,-0.0556115,-0.307024,9.99118,-0.716328,-0.725037,7.82593,4.01074,-0.241455
61,-9.00834e-39,-0.0654291,-0.298609,9.99128,-0.706287,-0.708772,1.13794,4.01074,-0.244385
62,-9.02002e-39,-0.0622968,-0.298248,9.99857,-0.743965,-0.713331,1.16333,4.01123,-0.245605
63,-9.0317e-39,-0.0630384,-0.291877,10.0371,-0.802135,-0.764892,-7.09814,4.0105,-0.239014
64,-9.04337e-39,-0.0718603,-0.314689,10.0296,-0.734949,-0.639485,-4.2915,4.01025,-0.249023
65,-9.05505e-39,-0.045033,-0.307329,9.99835,-0.719991,-0.762869,7.64185,4.01123,-0.240479
66,-9.06673e-39,-0.0574212,-0.305585,9.95633,-0.775881,-0.743684,-6.87402,4.00952,-0.246582
67,-9.0784e-39,-0.0473757,-0.259846,10.0317,-0.775676,-0.629265,2.52759,4.01099,-0.240479
68,-9.09008e-39,-0.0655131,-0.301164,10.0516,-0.704161,-0.692814,-7.44116,4.01196,-0.242432
69,-9.10176e-39,-0.052062,-0.290921,10.015,-0.666662,-0.694735,-0.646484,4.01099,-0.246582
70,-9.11344e-39,-0.0627005,-0.306021,9.99111,-0.662461,-0.727342,-2.29785,4.01001,-0.239502
71,-9.12511e-39,-0.0627395,-0.283321,10.0133,-0.706953,-0.739765,-4.63159,4.00977,-0.245605
72,-9.13679e-39,-0.0415819,-0.290713,10.0075,-0.766916,-0.719683,-0.437256,4.01147,-0.241943
73,-9.14847e-39,-0.0315841,-0.28442,10.002,-0.836612,-0.737716,-5.65381,4.00928,-0.240967
74,-9.16014e-39,-0.0524615,-0.27571,9.99125,-0.803493,-0.623732,-5.48462,4.01025,-0.241699
75,-9.17182e-39,-0.0570607,-0.29384,10.0277,-0.813995,-0.681185,-7.57129,4.01123,-0.240967
76,-9.1835e-39,-0.0658561,-0.305322,10.0295,-0.754339,-0.842555,-1.61597,4.01025,-0.245605
77,-9.19517e-39,-0.0682684,-0.296877,10.0113,-0.524375,-0.804953,1.03345,4.01001,-0.23999
78,-9.20685e-39,-0.0551998,-0.318064,10,-0.595813,-0.682978,-4.34546,4.01147,-0.245117
79,-9.21853e-39,-0.0680342,-0.294825,10.015,-0.637128,-0.775292,5.93872,4.00977,-0.243164
80,-9.23021e-39,-0.0596536,-0.286664,9.98933,-0.825291,-0.757618,-6.67798,4.01001,-0.240967
81,-9.24188e-39,-0.0715214,-0.293021,10.0077,-0.725831,-0.703726,0.547119,4.01099,-0.244629
82,-9.25356e-39,-0.0482924,-0.28562,10.0075,-0.691661,-0.804031,3.47314,4.01001,-0.241943
83,-9.26524e-39,-0.0522232,-0.275514,10.0187,-0.636488,-0.831054,4.9165,4.00952,-0.245117
84,-9.27691e-39,-0.0357998,-0.308055,10.009,-0.747936,-0.842555,-4.92065,4.01025,-0.242432
85,-9.28859e-39,-0.0561389,-0.299495,10.0001,-0.774421,-0.778442,6.3042,4.01123,-0.244873
86,-9.30027e-39,-0.0565647,-0.289581,10.0057,-0.720989,-0.720324,4.67798,4.01123,-0.239014
87,-9.31194e-39,-0.0619763,-0.308479,10.0166,-0.700934,-0.691021,6.48828,4.01074,-0.243408
88,-9.32362e-39,-0.0582813,-0.287826,10.0039,-0.773678,-0.735897,7.35303,4.01147,-0.243652
89,-9.3353e-39,-0.062808,-0.283024,10.015,-0.769631,-0.756773,-0.881104,4.00977,-0.23999
90,-9.34698e-39,-0.0528979,-0.287934,10.002,-0.654674,-0.745656,4.53589,4.00977,-0.244141
91,-9.35865e-39,-0.0446745,-0.28345,9.98183,-0.726522,-0.657799,-4.09546,4.01074,-0.243896
92,-9.37033e-39,-0.0473674,-0.295861,10.0312,-0.747449,-0.714663,6.80371,4.01025,-0.24585
93,-9.38201e-39,-0.0279115,-0.288337,10.0201,-0.74622,-0.744298,3.15723,4.01074,-0.243164
94,-9.39368e-39,-0.0436116,-0.290461,10.0074,-0.685002,-0.724345,7.93042,4.01123,-0.23999
95,-9.40536e-39,-0.0589257,-0.298669,10.0258,-0.726292,-0.75165,0.270264,4.01196,-0.246582
96,-9.41704e-39,-0.0635315,-0.293679,10.0204,-0.79043,-0.798703,-1.58813,4.00903,-0.241943
97,-9.42872e-39,-0.0559406,-0.276985,10.0241,-0.662922,-0.770732,-6.75806,4.01123,-0.243896
98,-9.44039e-39,-0.0516251,-0.277803,10.0222,-0.746476,-0.742403,-0.802246,4.00977,-0.241211
99,-9.45207e-39,-0.050923,-0.286209,10.024,-0.719427,-0.690201,3.68408,4.00928,-0.242432
100,-9.46375e-39,-0.0577557,-0.288411,9.99288,-0.721758,-0.744708,0.678955,4.0105,-0.244629
101,-9.47542e-39,-0.0601367,-0.28391,10.0021,-0.762305,-0.729263,-5.8396,4.01074,-0.241455
102,-9.4871e-39,-0.0573968,-0.287008,9.9819,-0.78605,-0.721246,4.93823,4.0127,-0.244141
103,-9.49878e-39,-0.0421232,-0.297812,10.0054,-0.698039,-0.839763,-4.76123,4.00879,-0.243652
104,-9.51045e-39,-0.0735297,-0.292268,10.0058,-0.723448,-0.692737,-2.66724,4.01172,-0.243408
105,-9.52213e-39,-0.0618461,-0.282067,9.97102,-0.76114,-0.738855,7.78784,4.01001,-0.246094
106,-9.53381e-39,-0.0638047,-0.266555,9.97671,-0.657825,-0.659029,2.63354,4.01001,-0.239014
107,-9.54549e-39,-0.0481486,-0.273982,10.0076,-0.711,-0.781106,1.24243,4.01074,-0.242676
108,-9.55716e-39,-0.0578564,-0.274799,10.0278,-0.760666,-0.792914,5.80762,4.01001,-0.240967
109,-9.56884e-39,-0.0587674,-0.273903,9.99306,-0.780363,-0.66848,-4.55542,4.01147,-0.244873
110,-9.58052e-39,-0.0361529,-0.321589,10.0069,-0.699986,-0.791044,-3.79297,4.01001,-0.244629
111,-9.59219e-39,-0.0643847,-0.317561,9.99624,-0.815737,-0.745528,2.42505,4.00928,-0.240479
112,-9.60387e-39,-0.105636,-0.278281,9.99722,-0.681416,-0.709873,-6.94141,4.01099,-0.244141
113,-9.61555e-39,-0.0556818,-0.294378,9.98361,-0.673834,-0.825188,6.4082,4.01196,-0.240967
114,-9.62722e-39,-0.0550423,-0.298789,9.98903,-0.718889,-0.766275,-6.15454,4.01074,-0.247559
115,-9.6389e-39,-0.043706,-0.276509,9.99651,-0.626089,-0.79796,-0.200439,4.01074,-0.238281
116,-9.65058e-39,-0.0396999,-0.294139,10.0017,-0.679494,-0.758822,-2.84888,4.01025,-0.243896
117,-9.66226e-39,-0.0250328,-0.279333,9.97976,-0.774907,-0.85362,-5.49902,4.01099,-0.248047
118,-9.67393e-39,-0.0502872,-0.286137,9.97633,-0.702957,-0.786306,-0.357422,4.0105,-0.240967
119,-9.68561e-39,-0.060555,-0.294005,9.98185,-0.6672,-0.657517,6.17383,4.0105,-0.243164
120,-9.69729e-39,-0.0527977,-0.298637,9.95789,-0.691635,-0.858692,-0.93457,4.0105,-0.23999
121,-9.70896e-39,-0.0629827,-0.31422,9.99261,-0.74654,-0.688549,5.66211,4.01074,-0.244385
122,-9.72064e-39,-0.0496405,-0.28279,9.98186,-0.808513,-0.724294,0.994873,4.00977,-0.242188
123,-9.73232e-39,-0.0563115,-0.304317,10.0091,-0.69412,-0.773883,2.90698,4.01172,-0.242432
124,-9.74399e-39,-0.0578818,-0.291016,10.0423,-0.746091,-0.680596,-6.99414,4.01123,-0.24707
125,-9.75567e-39,-0.0552469,-0.268919,9.97482,-0.703136,-0.719043,4.4165,4.0105,-0.242432
126,-9.76735e-39,-0.056645,-0.290569,9.99651,-0.709975,-0.624398,3.18213,4.01196,-0.241699
127,-9.77903e-39,-0.0537588,-0.290005,10.0056,-0.739381,-0.67929,-1.11914,4.01147,-0.241211
128,-9.7907e-39,-0.0323872,-0.294439,10.0383,-0.795975,-0.705531,5.92383,4.01123,-0.241943
129,-9.80238e-39,-0.0529705,-0.310335,10.0182,-0.73541,-0.750779,1.21753,4.01001,-0.246582
130,-9.81406e-39,-0.0522428,-0.284128,10.0094,-0.84486,-0.76689,-0.175293,4.01172,-0.239502
131,-9.82573e-39,-0.0611428,-0.262708,10.03,-0.7089,-0.635643,4.15332,4.01123,-0.248535
132,-9.83741e-39,-0.083994,-0.287768,10.0006,-0.790891,-0.685667,3.70825,4.0105,-0.240479
133,-9.84909e-39,-0.0688231,-0.254411,9.97342,-0.773268,-0.756414,4.83716,4.01001,-0.24292
134,-9.86076e-39,-0.0379066,-0.306087,10.0675,-0.71538,-0.80234,6.5415,4.01025,-0.242676
135,-9.87244e-39,-0.0712094,-0.313524,10.0037,-0.66492,-0.695503,-3.97656,4.01025,-0.243896
136,-9.88412e-39,-0.0574987,-0.287968,10.0094,-0.628484,-0.708733,0.467041,4.01196,-0.245117
137,-9.8958e-39,-0.0694536,-0.31336,9.99089,-0.769938,-0.820629,2.60693,4.0105,-0.241943
138,-9.90747e-39,-0.069233,-0.305764,10.0258,-0.782464,-0.728162,-3.17603,4.00977,-0.24707
139,-9.91915e-39,-0.0677941,-0.284187,9.9785,-0.724947,-0.652356,-0.342285,4.00903,-0.241455
140,-9.93083e-39,-0.0542681,-0.289636,9.98188,-0.767236,-0.781401,6.34448,4.0105,-0.241943
141,-9.9425e-39,-0.0427097,-0.2772,9.99657,-0.78094,-0.80745,-0.580566,4.01074,-0.243164
142,-9.95418e-39,-0.0524262,-0.270227,9.9895,-0.736486,-0.702624,3.11646,4.01196,-0.240479
143,-9.96586e-39,-0.038866,-0.273788,10.0057,-0.759001,-0.658542,-6.15356,4.01025,-0.244141
144,-9.97754e-39,-0.0364193,-0.305838,9.96673,-0.723564,-0.706197,5.58228,4.01172,-0.240967
145,-9.98921e-39,-0.033323,-0.309316,9.99775,-0.718671,-0.701228,-0.240234,4.01123,-0.241943
146,-1.00009e-38,-0.0670763,-0.304515,10.0075,-0.721591,-0.725177,5.68872,4.01025,-0.243896
147,-1.00126e-38,-0.0626677,-0.303586,9.98733,-0.674538,-0.726048,7.21167,4.00928,-0.240479
148,-1.00242e-38,-0.079783,-0.305731,9.98939,-0.822294,-0.765353,4.3894,4.01123,-0.245605
149,-1.00359e-38,-0.0579353,-0.316844,9.97788,-0.917527,-0.632236,6.55542,4.00977,-0.239014
150,-1.00476e-38,-0.0554501,-0.282852,9.95093,-0.702265,-0.74581,-5.65625,4.01074,-0.239258
151,-1.00593e-38,-0.0269488,-0.25843,9.97655,-0.748294,-0.526193,-2.48193,4.0105,-0.241699
152,-1.0071e-38,-0.0264094,-0.309945,10.0343,-0.729955,-0.723218,3.39429,4.01001,-0.241943
153,-1.00826e-38,-0.0317648,-0.280457,9.98725,-0.63782,-0.71789,0.0895996,4.01025,-0.243164
154,-1.00943e-38,-0.0633152,-0.279912,10.0153,-0.805081,-0.665355,-2.21924,4.01025,-0.23999
155,-1.0106e-38,-0.0714765,-0.313754,10.0313,-0.709771,-0.759923,2.94849,4.01001,-0.243652
156,-1.01177e-38,-0.0606924,-0.302367,10.024,-0.619839,-0.721911,-4.2915,4.01025,-0.24585
157,-1.01293e-38,-0.0612266,-0.297669,10.0058,-0.695683,-0.751266,-2.35156,4.01123,-0.24292
158,-1.0141e-38,-0.0572527,-0.300168,9.97454,-0.689689,-0.718659,1.2417,4.01147,-0.242188
159,-1.01527e-38,-0.0470395,-0.288226,10.035,-0.870935,-0.781388,-6.78345,4.0105,-0.240967
160,-1.01644e-38,-0.045367,-0.297926,10.0184,-0.658132,-0.799753,-6.31177,4.01074,-0.243164
161,-1.0176e-38,-0.0355569,-0.285171,10.0276,-0.64211,-0.820257,-5.04028,4.01123,-0.238525
162,-1.01877e-38,-0.0460403,-0.282981,10.0095,-0.733464,-0.69914,1.13696,4.01123,-0.242676
163,-1.01994e-38,-0.054556,-0.284987,9.99681,-0.64033,-0.810332,-5.76123,4.01099,-0.241699
164,-1.02111e-38,-0.0730885,-0.283218,10.0191,-0.693941,-0.773524,-2.15308,4.00977,-0.239258
165,-1.02228e-38,-0.0558793,-0.279199,9.98413,-0.803109,-0.743479,2.59473,4.00952,-0.246582
166,-1.02344e-38,-0.0681476,-0.28494,9.98242,-0.806554,-0.671951,-7.05908,4.01074,-0.239014
167,-1.02461e-38,-0.0792214,-0.287975,10.0137,-0.75229,-0.818144,-0.515625,4.01074,-0.244629
168,-1.02578e-38,-0.0617118,-0.266616,10.0303,-0.824599,-0.776521,-1.95825,4.01099,-0.241455
169,-1.02695e-38,-0.0453206,-0.297265,9.99831,-0.735334,-0.59361,4.12842,4.01025,-0.244873
170,-1.02811e-38,-0.0525867,-0.283145,10.0024,-0.725216,-0.731799,7.82666,4.01025,-0.246826
171,-1.02928e-38,-0.0626832,-0.285223,9.98787,-0.635848,-0.735718,-2.56201,4.01172,-0.239502
172,-1.03045e-38,-0.0596883,-0.29643,10.0334,-0.807233,-0.74417,7.56372,4.01099,-0.245117
173,-1.03162e-38,-0.0560279,-0.308549,10.0404,-0.742608,-0.65201,6.38501,4.00952,-0.240479
174,-1.03278e-38,-0.0485067,-0.287685,10.0224,-0.741737,-0.746424,3.55054,4.01099,-0.245117
175,-1.03395e-38,-0.0624906,-0.265602,10.0194,-0.674179,-0.772974,7.02686,4.01025,-0.241455
176,-1.03512e-38,-0.0447779,-0.269955,10.0227,-0.732311,-0.763304,4.15332,4.01123,-0.24292
177,-1.03629e-38,-0.0519004,-0.279498,10.03,-0.847114,-0.789764,-3.21582,4.01001,-0.244141
178,-1.03746e-38,-0.0620683,-0.285466,10.0356,-0.70288,-0.835741,-0.828613,4.00977,-0.243408
179,-1.03862e-38,-0.065434,-0.301135,10.0317,-0.77875,-0.774728,-5.52539,4.01099,-0.245117
180,-1.03979e-38,-0.081704,-0.304155,10.0045,-0.785998,-0.717634,5.93604,4.01196,-0.240479
181,-1.04096e-38,-0.0810095,-0.310856,10.0117,-0.751214,-0.756721,2.68335,4.01221,-0.244385
182,-1.04213e-38,-0.0599973,-0.305412,9.99673,-0.679315,-0.747193,3.91748,4.01123,-0.245605
183,-1.04329e-38,-0.0589602,-0.312437,10.0222,-0.747705,-0.663485,7.38135,4.00977,-0.23999
184,-1.04446e-38,-0.0684119,-0.275745,10.0104,-0.690176,-0.808744,7.74756,4.0105,-0.244629
185,-1.04563e-38,-0.0538718,-0.268605,10.0139,-0.667994,-0.687922,-3.74048,4.01001,-0.241943
186,-1.0468e-38,-0.029955,-0.286347,10.0131,-0.844886,-0.78879,5.28125,4.01123,-0.243652
187,-1.04796e-38,-0.0369088,-0.274305,10.041,-0.799164,-0.732413,3.89233,4.01025,-0.244141
188,-1.04913e-38,-0.0739098,-0.280967,10.0013,-0.680596,-0.774908,-7.12476,4.01074,-0.243896
189,-1.0503e-38,-0.0964619,-0.278333,9.98715,-0.706236,-0.771168,-6.05029,4.01147,-0.246094
190,-1.05147e-38,-0.0707583,-0.300003,10.01,-0.688203,-0.80941,5.20239,4.01123,-0.244873
191,-1.05264e-38,-0.0653373,-0.286365,9.99556,-0.743299,-0.715918,2.46045,4.01196,-0.246582
192,-1.0538e-38,-0.0708834,-0.29974,9.99356,-0.734232,-0.7308,-3.57178,4.01147,-0.239502
193,-1.05497e-38,-0.0597047,-0.290876,10.0229,-0.801828,-0.66807,3.98438,4.01001,-0.244385
194,-1.05614e-38,-0.0682043,-0.28503,9.98836,-0.666815,-0.740508,1.79419,4.01001,-0.246338
195,-1.05731e-38,-0.0337568,-0.261416,10.0065,-0.776905,-0.672783,2.73779,4.01074,-0.241943
196,-1.05847e-38,-0.0379365,-0.304335,10.0057,-0.660284,-0.744196,-0.85498,4.01001,-0.246582
197,-1.05964e-38,-0.0387265,-0.285239,10.0061,-0.688229,-0.76356,4.1272,4.01123,-0.241455
198,-1.06081e-38,-0.0637131,-0.265879,10.0071,-0.750497,-0.726983,0.152588,4.01172,-0.245605
199,-1.06198e-38,-0.0636617,-0.281754,10.0178,-0.708925,-0.748013,6.27783,4.01123,-0.23999
200,-1.06314e-38,-0.0467752,-0.285483,10.0137,-0.698014,-0.788867,-1.70776,4.01025,-0.240479
201,-1.06431e-38,-0.0677528,-0.284683,9.99584,-0.765405,-0.733028,-7.30981,4.01172,-0.246094
202,-1.06548e-38,-0.0464807,-0.271541,10.0269,-0.801444,-0.847806,-3.02051,4.01123,-0.239014
203,-1.06665e-38,-0.046887,-0.287194,10.0174,-0.995459,-0.721387,7.12817,4.01294,-0.244141
204,-1.06782e-38,-0.0568038,-0.307729,10.0098,-0.872907,-0.758489,7.16846,4.01196,-0.242432
205,-1.06898e-38,-0.0725729,-0.315082,10.0338,-0.762049,-0.829082,-1.38013,4.01025,-0.242432
206,-1.07015e-38,-0.0579749,-0.302142,10.0008,-0.729698,-0.744503,-2.64087,4.01172,-0.245361
207,-1.07132e-38,-0.064471,-0.302414,10.0083,-0.658491,-0.664382,2.75122,4.0105,-0.239014
208,-1.07249e-38,-0.0686303,-0.275485,10.009,-0.828544,-0.705621,-6.49268,4.00903,-0.246094
209,-1.07365e-38,-0.0638629,-0.275157,10.0126,-0.715713,-0.653624,-0.56665,4.01001,-0.241455
210,-1.07482e-38,-0.0593663,-0.280431,10.0252,-0.713228,-0.712895,3.76123,4.01025,-0.245605
211,-1.07599e-38,-0.0384677,-0.263114,10.0142,-0.861599,-0.697155,0.599609,4.01074,-0.242188
212,-1.07716e-38,-0.0277744,-0.259867,10.0196,-1.00415,-0.807591,5.24268,4.0105,-0.242432
213,-1.07832e-38,-0.0472719,-0.278961,9.99394,-0.699858,-0.73436,-7.75562,4.01172,-0.244141
214,-1.07949e-38,-0.0671258,-0.289496,10.0161,-0.820065,-0.716635,1.68921,4.01025,-0.243408
215,-1.08066e-38,-0.0450506,-0.299736,9.99527,-0.865172,-0.748064,-0.725098,4.01074,-0.245117
216,-1.08183e-38,-0.0528033,-0.272471,10.0034,-0.864711,-0.794861,-7.8584,4.00977,-0.24292
217,-1.083e-38,-0.0719967,-0.289893,9.98332,-0.874239,-0.81881,0.470215,4.00952,-0.244385
218,-1.08416e-38,-0.0648227,-0.298336,10.0343,-0.82506,-0.673475,5.84717,4.00977,-0.243652
219,-1.08533e-38,-0.0355293,-0.287194,9.95146,-0.769388,-0.720541,2.88257,4.01025,-0.24585
220,-1.0865e-38,-0.033246,-0.279697,9.97178,-0.855195,-0.906603,-2.44141,4.00928,-0.243652
221,-1.08767e-38,-0.0457463,-0.27481,10.0583,-0.902761,-0.599027,2.56641,4.01123,-0.24292
222,-1.08883e-38,-0.0843693,-0.291444,10.0185,-0.714381,-0.646785,-1.22388,4.01123,-0.244141
223,-1.09e-38,-0.047763,-0.284658,10.0197,-0.800957,-0.862944,-7.59497,4.00928,-0.244629
224,-1.09117e-38,-0.0485852,-0.293493,10.0287,-0.815865,-0.843221,-7.52002,4.01221,-0.240479
225,-1.09234e-38,-0.037827,-0.284253,10.0122,-0.954591,-0.775804,-7.36182,4.01147,-0.245117
226,-1.09351e-38,-0.0680236,-0.292678,10.0347,-1.07546,-0.844629,-2.20532,4.00977,-0.241943
227,-1.09467e-38,-0.0700552,-0.308683,10.0453,-0.791083,-0.540652,6.23755,4.01196,-0.246094
228,-1.09584e-38,-0.0321061,-0.336096,10.0218,-0.588321,-0.652535,1.5437,4.01123,-0.241943
229,-1.09701e-38,-0.0383239,-0.283943,9.98664,-0.588525,-0.892951,-3.07129,4.01001,-0.243896
230,-1.09818e-38,-0.0318421,-0.277064,10.0142,-0.662576,-0.674359,-0.345947,4.01172,-0.243896
231,-1.09934e-38,-0.0558942,-0.276519,9.98181,-0.686385,-0.675755,0.0749512,4.01099,-0.23999
232,-1.10051e-38,-0.0657523,-0.280854,9.99112,-0.862611,-0.725165,1.74072,4.01099,-0.244629
233,-1.10168e-38,-0.0686844,-0.291462,10.0166,-0.785384,-0.732439,3.98267,4.01147,-0.241455
234,-1.10285e-38,-0.0483656,-0.307705,10.0377,-0.711896,-0.713228,3.23462,4.01196,-0.239746
235,-1.10401e-38,-0.0432616,-0.275235,10.0055,-0.741045,-0.794861,7.72095,4.01099,-0.243652
236,-1.10518e-38,-0.0241528,-0.280047,10.0104,-0.840903,-0.699102,5.18872,4.01196,-0.242432
237,-1.10635e-38,-0.0701014,-0.269303,10.0009,-0.895435,-0.794182,1.43896,4.01099,-0.244629
238,-1.10752e-38,-0.0694287,-0.278117,10.0281,-0.677125,-0.711986,5.63672,4.01025,-0.243896
239,-1.10869e-38,-0.0441045,-0.294383,10.0307,-0.801072,-0.735987,-3.15063,4.0105,-0.246582
240,-1.10985e-38,-0.0306617,-0.306754,9.98793,-0.900225,-0.697565,-7.89673,4.00952,-0.241943
241,-1.11102e-38,-0.0542219,-0.28437,10.0221,-0.654431,-0.633607,-2.91528,4.01123,-0.23999
